"","1","2","3","4","5"
"pretty",1.7322951712741e-77,5.08374940983877e-78,0.000565211927899311,3.99413549695985e-77,1.87858082227551e-78
"probably",3.69380862010371e-93,1.01980919414239e-94,0.00734775506269104,8.05805337186039e-95,1.42419049898086e-92
"psp",4.26297232541812e-78,2.95896413629449e-78,6.44335623574662e-06,2.70368706128021e-79,0.000585052529787973
"purple",0.000581307632149988,8.14168832002243e-75,2.02285784018073e-90,5.09661974793236e-07,4.47804481892967e-22
"push",6.37483554761419e-97,1.2138770771973e-37,5.17609105280172e-97,0.000583364591086218,5.93355174534927e-99
"put",0.00552576153593858,0.00362835165319689,0.000149499453573414,0.00409965640076459,4.64660005291373e-11
"putting",0.0011636318822637,1.44460875736128e-50,3.26684321923313e-55,5.94641870187236e-16,2.16898377562671e-74
"questions",7.85319597325812e-73,9.80986924148106e-72,0.000565211927899311,3.34674296314764e-72,2.06434413053771e-73
"questions?",1.09006025145855e-76,3.99459617969025e-76,0.000565211927899311,1.50281692963852e-76,1.09802075999036e-77
"quiz",3.61590783670337e-69,2.17225164544512e-72,0.00282605963949655,3.87349109577622e-21,1.10424621843787e-17
"quiz!!!!!!!!!!!!!",5.51274973248764e-74,4.08639468361637e-72,0.000565211927831832,6.96458789077422e-14,2.53671422341746e-74
"randomly",8.81495861245087e-87,1.7242328217016e-86,0.000565211927899246,1.6690071197232e-86,6.798582216595e-17
"real",0.000581815941131763,7.87803199803861e-77,6.32488757337548e-77,7.07544307540468e-78,3.92620402717518e-16
"really",2.83378956228637e-82,1.43177720216994e-09,0.000565171792719406,4.02247352431991e-08,8.56932692154528e-82
"really?",0.000581815941132149,1.5760140426396e-85,7.18159754149218e-85,2.47147688487128e-85,8.16216718746508e-86
"reasons",0.00116347813463114,1.84016466564115e-07,5.95587450797742e-83,7.87754801692317e-19,4.34152984479415e-17
"redy",0.000581815941132149,1.30440525699338e-82,1.24441560644735e-83,1.2942769996802e-82,4.87378621686417e-84
"remembering",2.1582396860337e-33,2.27804447637451e-99,0.00169563578369793,1.66146531906963e-106,2.96290064296478e-100
"replace",4.23959466299247e-107,7.57770050523233e-106,1.75092896361606e-108,0.0175009377325865,1.01308486392082e-107
"responsible",0.00826083076285533,5.75258095544763e-88,0.00780085293503781,1.82665408288305e-92,7.2676392641884e-91
"rest",1.45710581463481e-23,1.08365760596205e-41,0.00282605963949496,2.11090714943911e-74,1.66687998542635e-15
"restarting",1.35369239426064e-87,6.7694955357863e-88,0.000565211927899311,4.20877943008552e-82,8.2100689531651e-88
"retarded",1.92795511289439e-72,1.73291098749561e-71,0.000565211927899311,1.83711833293054e-71,1.67199313742993e-72
"revoicer.",4.25416639958907e-111,0.00974904108214918,2.92038928166729e-113,1.08768765201923e-112,2.54664666621574e-112
"revoicer???",0.000574387916308362,1.86912223734331e-68,7.21604193753513e-06,5.64469629427689e-66,5.98356662637101e-67
"revoicing,",1.07791307503881e-110,0.00974904108214918,6.15582550792097e-113,3.20668453266808e-112,1.43850898917106e-111
"right",7.04619504719074e-31,0.0153150767255112,7.03676880324687e-33,4.05880083747904e-06,1.51110200475959e-43
"right?",3.71436347741497e-63,1.7415625275917e-62,3.89410895621263e-63,1.25919117913049e-62,0.000591798975556793
"ritght?",4.88997630123174e-99,1.79374546179983e-99,5.67306487935919e-103,0.000583364591086218,8.42320750662136e-102
"role",1.37434069251659e-47,3.48962571040236e-95,0.00904339084638898,9.32834785350118e-97,1.45106362627695e-93
"room",2.81548824370246e-88,1.86992935753445e-91,0.000565211927899311,1.0339735734009e-88,1.05252808282428e-92
"row",0.0011636318822643,1.50748087109279e-35,3.0861145615541e-93,1.28789368715637e-95,3.02679800931933e-35
"rude",5.49013102109426e-72,8.2296566700684e-72,2.57163271189413e-72,1.14187367113724e-70,0.000591798975556793
"s003,s007,s011...",9.23854808288795e-85,2.41005673479502e-83,5.79877044338022e-84,2.32931218412587e-85,0.000591798975556793
"s007",1.02951422318148e-87,9.62734272511485e-88,7.4158182420939e-88,2.90893898546691e-89,0.00177539692667038
"s007,",1.86418250858686e-116,0.00069636007729637,1.92334536244946e-117,5.70558443133947e-116,1.64492630186527e-116
"s011",4.15196922677735e-89,1.02877352848325e-89,1.81508071275477e-89,1.26311101774812e-89,0.000591798975556793
"s011,",7.27042226680513e-89,1.02358787351038e-89,2.76347519812575e-89,7.25607544450944e-90,0.000591798975556793
"s011.",2.26118081673074e-106,1.79122568849901e-18,6.15830318429117e-109,4.81672862810857e-107,0.000591798975556791
"s012.",2.98877989567442e-107,2.64413680214679e-19,4.71956708481535e-110,7.85148426411219e-108,0.000591798975556793
"s012...",9.3808286361882e-85,9.69983498018237e-84,3.02130444885492e-83,1.87735403000753e-85,0.000591798975556793
"s020",1.60229873725379e-95,0.00139272015459274,2.84292734972248e-96,4.42978587731198e-96,1.26207970486599e-94
"s020,",1.33841092745744e-83,0.00069636007729637,1.05108773811272e-72,6.71760788590658e-83,8.76892932923661e-82
"s020,s022,s021...",1.9771268782513e-85,9.19877702991186e-85,1.53279006907248e-84,1.45212461037738e-85,0.000591798975556793
"s021",1.90878228452811e-83,0.00069636007729637,3.79172187277631e-73,1.24917026320492e-82,1.13586026536386e-81
"s021.",9.0224147259984e-108,1.40722382710101e-20,8.01505244746721e-110,2.84895800965398e-108,0.000591798975556793
"s022",3.33381388051832e-40,3.87830125115965e-75,6.9622287515837e-76,2.59673691376499e-13,0.000591798975293364
"s022,",4.00064585508517e-96,0.00139272015459274,3.56327967434931e-96,4.17936724675545e-96,1.44963272042051e-94
"s027,",4.04826613078979e-90,1.06579045775125e-87,4.29212431205008e-87,5.88400389385943e-90,0.00118359795111359
"s027.",2.36550886726709e-106,2.82660080692118e-19,6.317133327617e-109,2.64027035619452e-109,0.000591798975556793
"s028",3.72324563419947e-76,0.00069636007729637,5.06929371550566e-78,3.15771217534744e-75,9.96180265903869e-78
"s028.",5.17755241548975e-108,5.51085558734849e-20,6.20351276197412e-109,7.27959797613086e-108,0.000591798975556793
"s029",3.75728715793802e-112,0.00069636007729637,3.45845136545722e-114,9.99350486213992e-114,1.99718822766543e-113
"s029,s036,s043...",2.90935951020885e-85,2.75551223136253e-85,4.95545216733964e-84,1.84862373159605e-86,0.000591798975556793
"s030,",4.22257360025391e-117,0.00069636007729637,1.0266353079481e-116,3.81786714096419e-116,6.29347328644106e-116
"s031,",9.91013390497065e-116,0.00069636007729637,1.20365899394551e-116,1.66866552334491e-115,1.06787307021996e-115
"s032",3.57174876926524e-17,0.00208908023188907,5.62410706255499e-89,1.08636939316171e-30,1.34748465846055e-27
"s032,s046,s039...",1.17988316425554e-85,1.74225799757537e-84,4.19896771916114e-85,2.17565677172885e-86,0.000591798975556793
"s033,",2.0771646853045e-87,5.13846708845941e-84,7.40386321723482e-85,4.94541182230607e-88,0.00118359795111359
"s033,s047...",9.38340027935002e-83,6.57433474386886e-81,3.69542370873713e-80,2.93322904423867e-83,0.000591798975556793
"s033.",4.17547734081864e-106,1.8381013999676e-19,1.68755129674589e-108,7.70732190856861e-108,0.000591798975556793
"s034",3.75238058511269e-86,0.000696360218635769,1.12682687619121e-84,2.16403802671535e-86,0.00236719578211042
"s034,s041,s027...",3.32109251594411e-84,2.25911487118875e-83,1.88048943281245e-83,1.47172391206101e-85,0.000591798975556793
"s035",3.31716124408858e-112,0.00069636007729637,1.59834512370746e-114,8.19566980628548e-114,1.78787140894139e-114
"s035,s042,s028...",1.17216680326939e-85,1.85320870136721e-84,1.66342952201435e-84,1.09865631964265e-85,0.000591798975556793
"s036,",1.92952091167186e-88,0.00208908023188911,7.98574688091606e-93,3.86465982141507e-93,2.098390931892e-24
"s037.",8.54122923846382e-107,6.63945807538239e-20,2.89028441102808e-109,1.04263441288584e-108,0.000591798975556793
"s038.",6.96760109771956e-107,7.29724739953568e-20,7.54938539787507e-109,1.05997315984777e-107,0.000591798975556793
"s039,",1.46252487104657e-11,0.00139272013708817,1.23421804982122e-82,3.55172956470402e-25,1.96816654482638e-21
"s039.",7.00817311651541e-108,1.14482192672547e-19,4.42379562186542e-109,4.35260771075503e-108,0.000591798975556793
"s041",1.75240192281538e-87,2.58587004222566e-86,2.53572457309022e-86,8.59500058905133e-88,0.00236719590222717
"s041,",1.72227307569067e-115,0.00069636007729637,6.19699551431539e-117,2.61877357351263e-115,3.84275008481038e-117
"s042,",3.99823602926127e-116,0.00069636007729637,8.45931161301006e-117,5.94524809387536e-116,2.75008665243745e-116
"s043",7.05654203764029e-82,0.00139272015459268,6.88321641898962e-87,6.46806059359152e-87,4.76013936427739e-17
"s043.",5.55612828459754e-106,2.5285969023861e-19,2.45237433030364e-108,5.19233634201338e-107,0.000591798975556793
"s044",2.00735375108268e-112,0.00069636007729637,2.9013315853165e-114,4.0417569801751e-114,1.05905620447356e-113
"s044,s030,s037...",2.63547277045407e-85,5.29259096189087e-84,7.62519717930563e-86,5.7654369588622e-87,0.000591798975556793
"s045",3.43176295552089e-112,0.00069636007729637,7.86180208798617e-114,1.2273803763925e-113,4.33581385851303e-113
"s045,s031,s038...",1.23626069743082e-85,1.0656050612435e-83,3.41609424372799e-85,1.93764391304725e-85,0.000591798975556793
"s046,",4.74490249011333e-115,0.00069636007729637,3.44249214054144e-116,4.8188184481856e-115,1.26990249793856e-115
"s056",2.14946392228037e-112,0.00069636007729637,9.07814406481695e-116,5.50722543873454e-114,1.80251770592404e-113
"s056,s059,s062...",4.65085252330571e-86,3.95656787617687e-83,1.20271201654184e-83,6.31304715278628e-86,0.000591798975556793
"s057",1.1814993806561e-81,0.00208908023188911,3.24774160647635e-79,1.25150585623695e-80,1.21461873849991e-80
"s057,",0.000581815938778547,2.81696050289781e-12,9.02308640766529e-85,1.2944064780673e-20,2.5119996137118e-18
"s057.",5.07497468437553e-105,2.59284151780053e-18,3.93814452359655e-108,4.36901383441971e-107,0.00059179897555679
"s058",7.21077447878546e-68,0.00326951276163309,1.3019407703331e-14,2.79148747055742e-21,0.000772210809887034
"s058,s061,s064...",1.4185719294583e-86,1.50536174905431e-84,3.57241949596279e-85,5.61278066620061e-86,0.000591798975556793
"s058?",3.21465913224741e-72,7.26897124643933e-72,0.000565211927899311,4.94682979326158e-72,2.85140785652091e-73
"s058???",7.22501858633772e-72,2.11949324752908e-72,0.000565211927899311,1.08055002440524e-72,2.04462846427145e-71
"s059,",7.10689007151177e-116,0.00069636007729637,1.53588726560873e-116,1.88798767024581e-115,3.44969641995017e-116
"s061",8.03304516846068e-90,1.97383462116281e-81,8.01818839860701e-90,1.22914692799216e-90,0.000591798975556793
"s061,",3.59367958608797e-87,0.00139270534168203,9.1798095440883e-88,3.97568830995164e-85,1.25886960890095e-08
"s062",5.15612541509336e-73,1.03130754710963e-73,0.000565211927899311,6.88951998158682e-73,1.0577634279508e-72
"s062.",9.31337508633812e-107,1.4360325765103e-19,2.25964473161124e-109,7.33972849683333e-108,0.000591798975556793
"s063",3.07804251565404e-72,9.46922080704628e-72,0.000565211927899311,1.476411430049e-72,4.39565985073302e-72
"s063,s057...",2.29368069840859e-84,8.60669227173284e-83,4.2989493130298e-83,3.31718903141427e-85,0.000591798975556793
"s064",1.24365597169709e-21,3.59392186671447e-70,0.00169563578369793,1.52090203923537e-70,1.1286036790925e-72
"s064,",1.47261652579528e-89,5.26071446581019e-82,2.38143490815647e-89,2.20594256166722e-90,0.000591798975556793
"s064.",8.70742521245569e-92,4.30850759228573e-15,3.88544363053821e-92,1.14270973384905e-89,0.00118359795110992
"sabers",3.10393542660529e-76,8.09762397262475e-77,0.000565211927899311,8.63792156495821e-77,1.34461956937806e-77
"said",1.89266255155668e-16,0.0188017124698192,1.21079176125997e-18,8.05664188092335e-09,3.07310307973814e-33
"said,",9.07402201669925e-114,0.00974904108214918,2.30045517609248e-115,1.60182155482852e-113,4.02016632789299e-114
"said.",1.55203755700311e-50,4.10436146278328e-20,6.83200658542485e-49,2.65694833945415e-99,0.00887698463335189
"said?",6.85666264363265e-13,3.27623351937633e-74,7.79735173445916e-14,1.53396405730685e-30,0.00059179897477772
"said?\",1.22351754676172e-12,1.86098178448105e-75,1.95102441818177e-75,2.18574584270506e-73,0.000591798974312282
"salt.",0.000581635872883721,4.03876200557836e-98,1.12696533025563e-97,1.80547545513258e-07,2.40559801481655e-97
"same",0.00378907988195505,1.28389733283158e-20,2.52213067090914e-17,0.0020344804365912,8.70718722850407e-74
"same.",3.00662059754741e-10,6.14298361620639e-83,4.70603067896859e-83,0.00058336428962387,6.05015760813088e-81
"saturday",1.75984368188545e-47,4.47972636935687e-83,7.7623697349954e-83,2.90790369179689e-84,0.000591798975556793
"saw",0.000581816651573882,2.45399380707521e-80,3.85446511589295e-18,0.00058336387875346,3.3336005705225e-80
"say",0.00135048384741797,1.01694203742027e-17,0.00377496395966516,2.82826036159002e-16,5.8503401473715e-24
"sayin",9.16197274216765e-79,4.24669871442646e-68,0.00113042385544939,2.9139615430952e-78,3.65657314068019e-13
"saying",0.000581815941132149,9.22996591451017e-29,1.52074729002102e-84,3.19335598283834e-88,1.36222125212127e-84
"saying.",3.41317912767327e-10,8.26899397812213e-14,3.67417210630586e-80,2.07366051980576e-24,0.00650978838388006
"saying?",9.49656524232983e-82,0.0041781604637723,4.80293821992222e-15,6.62101701457269e-30,9.55171824996063e-25
"sayn",2.44564575638916e-73,5.74525991769351e-22,0.000565211927899311,1.15558044950077e-81,1.56861641980657e-24
"says",1.80856510365369e-14,1.12189586506303e-77,0.00226084771157967,2.35701494976648e-81,1.0310050681332e-81
"screen",1.39637107481553e-08,3.554362717002e-76,5.81319772705509e-77,3.41159672417197e-72,0.000591784772251019
"second",0.00174544359116388,3.33928949900395e-84,4.11145202222479e-09,9.53784903714375e-85,1.1897299670708e-79
"seconds",0.000581815940390199,4.54778052822262e-83,7.20775541858994e-13,1.16796582331991e-82,2.35764017383561e-82
"seconf??",0.000581815941132149,6.97998654360298e-83,2.54053690786632e-84,1.12628152494293e-85,2.53607718025926e-88
"see",4.92198768806908e-24,0.0240425942343029,9.08764724775595e-28,1.09731602691476e-12,0.000280456448749015
"sense",3.12813642811011e-77,1.31742238275486e-11,2.567325551333e-06,5.28560899669555e-65,0.00118090984974072
"seperate",5.51322405587938e-101,7.94514626410165e-99,1.01254546256746e-103,0.000583364591086218,7.28803186381828e-32
"seriously",7.88015023292551e-81,1.17097502004582e-80,0.000565211927899311,2.65181268539735e-82,9.5149896604914e-83
"set",0.000581815941132149,2.81592128324707e-82,4.34468259801672e-84,1.48102280260675e-85,2.97415132899623e-88
"she",6.55318748426934e-15,8.3800104705539e-18,0.00508690735108743,4.94188162465848e-27,1.64323998879615e-41
"she[{s034}]",2.42010294670757e-19,2.10664645553311e-76,8.9087819025135e-16,1.64637537369323e-76,0.000591798975555859
"shes",1.81155576221666e-79,1.26593330541928e-79,0.000565211927899311,2.10484117176606e-81,1.04591929254162e-80
"shoot",4.95948865571795e-85,9.50953496458065e-84,2.74096529837718e-84,3.79528344831247e-80,0.000591798975556793
"shot",1.30982534594449e-75,6.08054108972764e-76,0.000565211927899311,7.08468838152323e-68,2.74772614442934e-76
"shoud",0.000581815941132149,4.46510414061225e-84,5.19815310835315e-82,9.71517740528761e-21,2.03232393123193e-65
"should",1.70878086113217e-20,4.10890314640314e-79,0.00847816039114542,2.00379470425594e-30,0.0177539886655572
"showing",1.35137659900328e-87,1.09400078948278e-85,0.00847817891848967,2.41590700833265e-83,3.37237678668167e-74
"shrink",2.90884525221696e-21,2.19371650492805e-31,1.18155732518684e-90,0.00291682295543109,7.41101818102245e-44
"shrinking",8.8159869090399e-95,8.18481700767351e-34,6.75401705530501e-97,0.000583364591086218,7.42979534598228e-93
"shut",1.74416415340273e-71,1.44312630968742e-72,2.18510022858843e-73,0.000583364591086218,4.09177050485398e-74
"siad",4.98150838312975e-73,8.63579888739039e-72,7.72263192154843e-64,4.13426522879813e-13,0.000591798975137389
"side.",7.23336587875224e-88,1.642745883491e-90,5.68214140208831e-90,0.000583364591086218,9.77184825835693e-93
"since",0.000830418071737566,1.2344012358365e-19,5.95372035140131e-87,0.00150082992534553,1.03537082237371e-26
"sir",3.25427920275057e-34,7.9694444925799e-82,3.60307540015314e-63,0.000583364591086218,3.22367086453574e-82
"siting",2.40497837635781e-85,6.66901857112421e-90,7.461451888287e-91,0.000583364591086218,1.92164855200329e-92
"sittin",9.91131245574744e-80,4.8138719610697e-79,0.000565211927899311,2.01455915128548e-78,2.63794930934227e-79
"slow",2.21156913648834e-15,2.65759701153482e-72,1.06348283162085e-72,8.4501042042645e-73,0.000591798975554543
"slowly",0.000581815941132149,3.12538788215762e-64,2.16545465134515e-64,2.50212860752845e-63,6.14866125982776e-64
"slowlyu",0.000581814818030924,1.43454542150997e-85,7.28110381513929e-86,1.12609064175667e-09,3.16070185885843e-88
"smaller",1.26689590076185e-79,1.83454506280756e-23,2.45756997105001e-85,0.000583364591086218,4.57870218424653e-25
"smaller?",0.000581815941026019,1.08335714428036e-80,1.48937832193927e-64,1.06412517942554e-13,1.43001741773139e-85
"smart",4.73925028666832e-10,1.72320463987473e-69,0.00113042339480302,1.27966411423172e-68,6.23586289228411e-13
"smartness",1.35133583455734e-60,8.53920737238598e-62,0.000565211927899311,7.16771431618565e-62,3.45569325189995e-63
"so,",6.13634413616479e-113,0.0194980821642984,5.19396497184723e-115,2.67615542471198e-113,1.67351180790934e-113
"so29",1.67491146491508e-63,3.42828328186295e-64,1.881428619867e-06,4.34848691716958e-64,0.000589829046270341
"soes",1.9236571240651e-84,7.6774406258535e-08,0.000565149558907995,2.39077021881403e-68,5.63326066887024e-11
"solution",3.90947881362757e-32,5.34630251833528e-44,1.04264229550383e-96,0.0192510315058452,2.37454732587103e-85
"solution.",3.71031459288378e-107,2.3007647104993e-106,1.33683925843105e-108,0.00875046886629327,3.81859647209763e-108
"solvent",0.0011248358281289,6.55585020331331e-23,4.3663173611763e-92,3.88993196240299e-05,2.6177421284642e-92
"someone",0.0011636318822643,1.46159241434617e-76,1.84635904690607e-75,6.86430636598726e-76,2.11597192449293e-24
"something",0.0011636318615834,1.01236622452883e-25,2.00906963051558e-11,4.43193534187311e-79,2.20181702631616e-23
"somthing",9.85296488407287e-77,2.11973589671613e-76,3.732932156886e-78,0.000583364591086214,4.16516132605625e-18
"somthinq",1.10527018326091e-85,1.37642529007193e-84,0.000565211927899311,2.01790723446297e-86,3.56228517392293e-86
"soo",2.13901572291164e-87,4.2616576537623e-87,0.000565211927899311,2.57009235498235e-86,2.1379690515359e-91
"soooo",5.27144314685838e-81,1.34475955969646e-20,3.63970441764223e-78,0.000583364591086218,3.94844706296526e-81
"sound",8.05944660740071e-71,5.15276279491788e-69,1.38057429955489e-68,2.39912762523896e-12,0.000591798973122978
"sounds",4.08277180038423e-75,4.48107323881957e-10,0.00113042349208506,3.76321098634491e-21,7.97052968109364e-22
"source",2.15043262917509e-100,6.21431587910977e-28,7.56286236032463e-108,0.000583364591086218,3.18474899650938e-106
"source?",7.91312718888182e-99,9.34150122434732e-100,1.8927710629639e-101,0.000583364591086218,5.94042542602705e-100
"southside",4.67762041337188e-76,2.15482544672264e-76,0.000565211927899311,2.37187235183095e-76,7.76558707422338e-78
"specific",0.00872723911698222,7.98546333843979e-95,3.20594196290745e-37,9.42647692526932e-95,9.25389650831434e-37
"spend",4.88621656347159e-78,1.90690796950565e-88,0.00226084771159152,2.3223932489351e-88,5.98915250311774e-15
"spongebob",4.70504917718821e-69,1.3167698961186e-69,0.00113042385579862,1.10492551139609e-18,1.69950600363547e-70
"spongebob?",1.03251579653617e-83,2.47972711419013e-83,1.26609126678452e-84,9.41983817373547e-82,0.000591798975556793
"spongebob<3",2.86230430617989e-78,1.03973922583879e-77,0.000565211927899311,2.30416765061351e-78,1.11194267456807e-79
"srry",1.57859997525935e-73,3.00848435501903e-73,4.74481888491665e-74,0.000583364591086218,8.24603784114269e-74
"starch",3.32603857578093e-14,5.92443247310551e-85,1.60942154523777e-91,0.0145841147771221,6.9840282031874e-47
"starch,",5.78827787997531e-107,4.43679045589866e-107,1.09617522652089e-108,0.00875046886629327,3.37456597104351e-108
"start",2.67431808638792e-17,0.000696360021534657,0.000565211973159182,1.67587147395119e-74,1.29205698711817e-76
"started",2.42277019111216e-86,2.84354106036326e-85,2.60654334135178e-85,1.6464380500731e-86,0.0082851856577951
"statement",1.94120106593018e-114,0.00974904108214918,1.43295665771226e-116,6.08122533021235e-115,9.35938698584223e-115
"stay",0.000226659158845377,4.81682126414936e-83,2.02917994460936e-83,0.000356102121689995,7.52454405294998e-81
"stays",3.61203737887193e-61,6.08088931508149e-27,1.98223470121294e-87,0.000583364591086218,3.7930193673119e-89
"stfu",0.000581815941132149,1.36225452103234e-63,5.129301695921e-65,1.10274283998631e-63,4.89669732531099e-64
"still",0.00106919087403019,3.29204718096702e-13,0.00147476573709969,0.000906020610476156,4.53338364074223e-32
"stop",0.00174544782339645,3.92061367491816e-38,3.063513408307e-79,3.15672601357343e-83,9.8422309201126e-82
"strach",1.93235930062792e-86,8.8249293298165e-86,1.09042108525593e-86,0.000583364591086218,2.68253333116912e-26
"strarch""",9.23915589006355e-20,9.47351733448282e-91,9.36307366002257e-92,0.000583364591086218,2.38802948550099e-92
"strategy",0.00814542317585007,4.33456646726809e-106,6.24272293750467e-108,2.34800228698809e-105,6.87700701644166e-108
"strips",0.00174544908178751,3.73512981401973e-26,2.59583432900852e-79,0.00116672792043185,6.28693971042382e-33
"student",1.31436376866437e-105,1.64146133388266e-18,1.93780315257791e-109,2.36553975547342e-106,0.0076933866822383
"student.",0.00814542317585007,1.3273572955949e-106,2.91739874884991e-108,1.34899086583927e-105,1.16636212120772e-108
"stuff",0.00232405662107103,1.74949206374452e-81,3.11561717124755e-06,2.82856560268418e-18,4.58016903818819e-25
"stupid",3.80892804948654e-69,1.59311249974529e-71,0.00105019235585059,0.0012433685808705,6.25805153029521e-06
"stupid.",7.83240710820793e-65,2.74032258013017e-65,0.000564307882651373,6.58274819598345e-65,9.46570702382677e-07
"subject",2.00882514492954e-83,3.42628822764279e-83,1.3483172681286e-85,2.40115563410836e-81,0.000591798975556793
"sugar",1.27646629952376e-19,1.42121265274204e-88,7.5325907257843e-94,0.00291682295543109,9.36200772389237e-44
"sugar.",6.52859268151929e-101,5.54762233065103e-98,9.93091747781637e-104,0.000583364591086218,4.67022074040126e-32
"sumbody",2.38871228355976e-30,1.12877878500712e-24,2.8969187646082e-19,9.18832535370482e-87,0.000591798975556793
"sup",3.51889594288586e-64,1.34105575437491e-64,0.000565211927899311,5.93741592344905e-64,1.69627404323939e-65
"super",0.000581815941131914,8.56345700168192e-73,2.27816188072151e-16,1.27670271451065e-73,9.1631804595854e-74
"suppose",0.000581815941132149,3.15986349018177e-83,4.0170304134202e-84,1.46041529355206e-26,9.37822418192423e-85
"supposed",3.16573833618264e-26,2.11184411192587e-27,0.00113042385579862,5.89529666328066e-80,1.86446990970642e-74
"supposedtoask",1.29149554670968e-75,0.00069636007729637,2.08344475629161e-76,1.89846560766321e-80,3.75052704823968e-78
"sure",8.84056076861357e-07,6.82647613822401e-80,0.0124338035871264,1.45216827363058e-81,1.77607746405722e-15
"suspension.",1.94327311351996e-107,3.5450583161885e-107,9.55819092555757e-110,0.00875046886629327,2.44677573104561e-108
"swear",6.3727261322249e-69,2.95869207825979e-85,0.000565211927899311,2.43321406349055e-27,3.07192152282045e-81
"tab..",1.46137587995353e-79,1.0315413649486e-80,7.42466364307412e-12,2.647248016141e-77,0.00059179896778288
"take",1.22544006293502e-58,1.45430316493175e-77,0.00141261134810822,0.000292114207052988,4.58840695878937e-78
"taken",1.80762922597582e-95,1.4404290052802e-97,2.51259579210506e-98,0.000583364591086218,4.31291662752281e-99
"talk",3.17939232648682e-17,9.63248963381629e-84,0.00169563578369786,4.24923645183006e-17,1.63678146421946e-18
"talk!!!",7.11679442025534e-73,0.00069636007729637,2.07488575236648e-73,9.13925706769098e-73,6.7428014671689e-74
"talking",0.0108399638514128,3.39150241212498e-12,0.000208416457228362,7.06367657730141e-75,5.06807897044924e-24
"team",7.20424209172597e-102,0.0285505330463101,6.20513933500837e-104,7.48086019200892e-103,1.95569025305805e-07
"teh",1.78359254093582e-95,3.67373595795916e-99,5.07169754693198e-98,0.000583364591086218,7.2842438357233e-33
"tell",2.86266702153577e-77,3.0369598404678e-41,0.00339127156739586,1.09535241434159e-20,4.77048089561745e-75
"test",4.80221320735579e-85,4.84978360932973e-84,0.000565211927899311,1.85429257687838e-84,4.49191730765801e-84
"tew",1.05404584714018e-80,1.65997699883619e-72,1.8419815672051e-27,0.000583364591086218,8.10048456382764e-82
"than",2.91397859545366e-16,1.13812840063016e-82,9.43892063980637e-16,0.00408355213760141,8.57885303308559e-16
"thank",1.45956170260809e-33,6.78206393856235e-81,7.58400644939039e-63,0.000583364591086218,2.15965116021549e-82
"thankk",0.000581815941132149,6.75458019640557e-72,4.07506177516264e-73,2.93799350867163e-72,7.4397943320493e-74
"thanks",2.23330944504181e-64,1.52235984331511e-63,0.00282605963949656,1.23713259953585e-24,3.33735218605088e-65
"thankyou!",5.91266362710545e-85,1.62647429751972e-84,1.26808168296155e-10,1.12862652540165e-83,0.000591798842783685
"thankyouu",3.30110558051524e-80,9.11573896029966e-83,0.000565211927899311,3.2238278947845e-80,3.05142223386884e-73
"that",4.62763570513117e-08,9.85392407842286e-15,8.22003638101671e-08,0.0168480290652378,0.0107227979789797
"that,",2.71754628712292e-106,1.5470708030797e-19,1.64564161249676e-108,2.02219678163366e-107,0.0076933866822383
"thats",0.0020836356517024,0.00252549992232533,3.12930529480393e-10,0.00104540178783235,4.74402318288446e-27
"the",0.06820142850036,0.0255031687084102,0.0697635824360341,0.120238982061039,0.0382377961817548
"thee",2.21820335089149e-83,1.17588440860645e-17,0.00169563578369792,2.02041715069386e-22,1.21814917300767e-88
"their",2.45093253703725e-43,0.0104454011594455,4.73341573624225e-36,9.60367784655437e-100,2.00983184963701e-21
"them",2.80650167338227e-30,0.0215871623961875,2.63299037077848e-29,1.80647152231833e-46,8.93757950222406e-30
"then",1.96816285258384e-19,2.58197470784536e-15,2.51684610850956e-11,0.00875046884031432,9.66045726160826e-22
"then.....",7.12843479443255e-98,7.54279918958309e-39,9.95390122239981e-99,0.000583364591086218,1.24137490009577e-32
"there",2.62971873739244e-21,1.37191623296548e-29,1.63442984172294e-08,0.00641699363272733,7.68165960326204e-41
"there's",3.50485867022154e-93,1.25524942164678e-84,5.72854051107904e-93,0.00116672918217244,8.58041531547966e-29
"there.",2.45540345164427e-89,9.22258293499075e-83,0.00847817891848967,1.55176535209286e-84,3.6148468493742e-91
"these",0.00872723911698222,8.84579952910161e-80,7.64881246942502e-88,3.84293268001011e-90,5.21442051141566e-68
"they",2.95700784251288e-18,0.0153199216994691,8.53121240184803e-13,2.32572846621639e-26,1.65247402065408e-36
"thing",0.0040726170082432,1.53064420883895e-28,6.24751483317523e-19,7.73101080127303e-08,1.77746477638042e-08
"thing.",0.000581815941132149,1.46883895423564e-21,2.2063881985491e-88,4.09183129566442e-26,1.45894087006678e-92
"think",3.12078215655611e-07,5.23641802676012e-28,5.24508179525985e-10,0.0256677285575489,4.88609335842064e-16
"think'ds",9.86887183325254e-81,1.2379189887206e-79,2.01940731920906e-18,6.05078915051176e-81,0.00059179897555679
"think.",0.000581705553633673,3.57171210670618e-98,1.58158771071637e-97,1.10681322660648e-07,3.93348651574355e-98
"think...if",2.52424139101696e-95,7.40058527833261e-99,1.56055904913022e-97,0.000583364591086218,9.62126420150238e-33
"think?",5.18338173363737e-72,6.49606002062879e-72,4.67639483109021e-08,0.00116668091628923,3.82533780898737e-14
"thinking",0.00116363152843077,4.23493969788062e-10,4.88397821101623e-77,2.04951923120391e-20,8.49691128611107e-72
